type,subject,tertile,est,ll,ul
bayes,math,10_2,-0.009684544404274296,-0.19113638632392593,0.17155148824856437
bayes,rla,1_1,3.524676168334605e-18,-0.18549347640847022,0.18549347640847097
bayes,rla,1_2,0.07522433721859614,-0.008893461068641592,0.15940022562012815
bayes,rla,1_3,-0.0814789509885595,-0.13827989589325196,-0.024691376572447517
bayes,rla,10_3,0.002610679426058052,-0.07758675233019025,0.08280961865405415
bayes,rla,11_3,0.21087533075789064,0.08439487105346744,0.33864510920390484
bayes,rla,12_1,0.047531964122214755,-0.06910241375965888,0.16431432261234305
bayes,rla,12_2,0.019539724286396398,-0.010758176219690843,0.04983796329896463
bayes,rla,12_3,0.0355486587423712,0.006951219014083886,0.06414643593209388
bayes,rla,13_1,0.18052947756447188,0.06825642288700348,0.2934174954720905
bayes,rla,13_2,0.22438709713069824,0.1728496166316376,0.27595879614502794
bayes,rla,13_3,0.023535234802900932,-0.002529386690247628,0.04960021383608295
bayes,rla,17_1,-0.002256960548993046,-0.029872525409801294,0.025358586483836484
bayes,rla,17_2,0.013304475780119344,-0.0356213830522404,0.06223090233510183
bayes,rla,17_3,-0.03601105215573905,-0.12926380515129254,0.057199133031862325
bayes,rla,17_NA,3.524676168334605e-18,-0.18549347640847022,0.18549347640847097
bayes,rla,18_1,-0.018041238877907925,-0.041932858712993175,0.005850361990477958
bayes,rla,18_2,0.03552052493168362,0.005631414107069613,0.06541017380599982
bayes,rla,18_3,0.0499716800237231,-0.04598310518059525,0.14599491045899626
bayes,rla,22_1,0.025371003157969852,-0.09642263587826108,0.14725887223788314
bayes,rla,22_2,0.020891900374161162,-0.02135129323042718,0.06313618478590212
bayes,rla,22_3,-0.00474857272865524,-0.03365061636056645,0.024153358178340925
bayes,rla,23_1,-0.04886874341294647,-0.10649818429424632,0.008751913542647129
bayes,rla,23_2,-0.03319920349300852,-0.1629718372473482,0.09640691795948399
bayes,rla,24_1,0.007002134325604235,-0.11372489186365603,0.12775563087061792
bayes,rla,24_2,0.010567535992341693,-0.03578112749537827,0.05691686078460201
bayes,rla,24_3,-0.090058928137249,-0.14794047350433306,-0.032193315352892694
bayes,rla,25_1,-0.008331305114464525,-0.1530936702500371,0.1363655162041376
bayes,rla,25_2,-0.01332622350754276,-0.06264423260455351,0.03599054506908098
bayes,rla,25_3,-0.051969040347470574,-0.1417890856053645,0.03779737859315905
bayes,rla,26_1,0.0036066129696271727,-0.060800489708319326,0.06801462518768643
bayes,rla,26_2,-0.0027700019972478214,-0.04764548663883566,0.04210528106479446
bayes,rla,26_3,-0.0025215364965068907,-0.11964793149183553,0.11459632086672826
bayes,rla,28_1,0.016838027960534272,-0.16435321701248293,0.19841113341575414
bayes,rla,28_2,0.07363260261650552,0.01642129494088474,0.13085603755466327
bayes,rla,28_3,0.048323377237338094,0.0046722039171987525,0.09197702924535199
bayes,rla,29_1,0.002737753998862265,-0.03682961480393903,0.042305294909519765
bayes,rla,29_2,-0.0013285634887226882,-0.09753328015232911,0.09487456862684458
bayes,rla,29_3,-0.0064983227162521825,-0.12837869715153213,0.11535625378230467
bayes,rla,33_1,-1.3617245625736115e-4,-0.05216022399592877,0.05188814261971409
bayes,rla,33_2,-0.025537795543128468,-0.15153069151525042,0.10034670890744915
bayes,rla,34_1,-0.016300442573590247,-0.14796217892359323,0.11527825934801732
bayes,rla,34_2,-0.011330453971892767,-0.06033090703401118,0.037669079341977635
bayes,rla,34_3,0.0022481938599246106,-0.05049452172523497,0.05499121995405656
bayes,rla,36_1,-0.0844417425689503,-0.17928033361633494,0.010283748987480608
bayes,rla,36_2,-0.08309806995349929,-0.14321336344448474,-0.022999779967498496
bayes,rla,36_3,-0.03209063622664837,-0.09930532079409282,0.035113873701872904
bayes,rla,37_1,3.524676168334605e-18,-0.18549347640847022,0.18549347640847097
bayes,rla,37_2,-0.09998848112642537,-0.14724335203755995,-0.052741451496411094
bayes,rla,37_3,-0.023157216521704965,-0.047105239696205184,7.906451945107892e-4
bayes,rla,39_1,-0.006740275314403158,-0.04667890620498695,0.033198314828866135
bayes,rla,39_2,0.01900192468203962,-0.02559846656984047,0.06360353478253741
bayes,rla,39_3,8.025547104632937e-4,-0.09773788844453617,0.09934412182852724
bayes,rla,42_1,-0.019680400234335704,-0.05227206306992685,0.0129110375369831
bayes,rla,42_2,-0.012769059526650467,-0.04922316922574269,0.023684828662713337
bayes,rla,42_3,-0.03386113603523935,-0.09584127908536741,0.028111694468444914
bayes,rla,44_1,0.012002336670217877,-0.08059421705182147,0.10461311590696111
bayes,rla,44_2,-0.005334882383717609,-0.10056062585722075,0.08988509456405896
bayes,rla,44_3,-0.0017486458753480528,-0.12174907222676556,0.118245239594839
bayes,rla,45_2,-0.0629908298818646,-0.163653617201495,0.037566236341328454
bayes,rla,45_3,-0.05295016489874368,-0.08690252312287294,-0.018998865540130194
bayes,rla,48_1,3.524676168334605e-18,-0.18549347640847022,0.18549347640847097
bayes,rla,48_2,-0.01721329784262211,-0.061075906038155894,0.026648501869091196
bayes,rla,48_3,-0.0041548974162396715,-0.025443878652236834,0.017134073931360915
bayes,rla,5_1,-0.005655444206030471,-0.05703348946459495,0.045722138072937415
bayes,rla,5_2,0.012766880541145524,-0.060915247382071706,0.08645533872095484
bayes,rla,5_3,0.00913969369162672,-0.08808977346019385,0.10638424765703205
bayes,rla,50_1,-0.16397571399897795,-0.2241952428791848,-0.1037950581679632
bayes,rla,51_1,-6.155607718421276e-4,-0.15256988285964623,0.15133212050647965
bayes,rla,51_2,0.015966195094418958,-0.05097218707974386,0.08290910670045924
bayes,rla,51_3,-0.004332217216448995,-0.048039147937665075,0.03937423041212708
bayes,rla,54_1,0.14656681237668176,0.042235606779978764,0.25123168531344303
bayes,rla,54_2,0.10058274587772265,-0.0036430317635914923,0.2050166261709838
bayes,rla,9_1,-0.009257837368336894,-0.1809958698282125,0.1623218830358801
bayes,rla,9_2,0.00598104903159996,-0.05980488011429229,0.07176812213639955
bayes,rla,9_3,-0.031087639464707176,-0.11534249484841816,0.05314323814878046
bayes,rla,10_2,-0.009684544404274296,-0.19113638632392593,0.17155148824856437
